drugbank_id,interactant_id,polypeptide_id,resource,identifier
DB09229,BE0000530,P02768,GenAtlas,ALB
DB09229,BE0000530,P02768,GeneCards,ALB
DB09229,BE0000530,P02768,GenBank Gene Database,V00494
DB09229,BE0000530,P02768,GenBank Protein Database,28590
DB09229,BE0000530,P02768,UniProtKB,P02768
DB09229,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09229,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB09229,BE0000925,P02763,GenAtlas,ORM1
DB09229,BE0000925,P02763,GeneCards,ORM1
DB09229,BE0000925,P02763,GenBank Gene Database,X02544
DB09229,BE0000925,P02763,GenBank Protein Database,757907
DB09229,BE0000925,P02763,UniProtKB,P02763
DB09229,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB09236,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09236,BE0000530,P02768,GenAtlas,ALB
DB09236,BE0000530,P02768,GeneCards,ALB
DB09236,BE0000530,P02768,GenBank Gene Database,V00494
DB09236,BE0000530,P02768,GenBank Protein Database,28590
DB09236,BE0000530,P02768,UniProtKB,P02768
DB09236,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09236,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB09236,BE0000925,P02763,GenAtlas,ORM1
DB09236,BE0000925,P02763,GeneCards,ORM1
DB09236,BE0000925,P02763,GenBank Gene Database,X02544
DB09236,BE0000925,P02763,GenBank Protein Database,757907
DB09236,BE0000925,P02763,UniProtKB,P02763
DB09236,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB09237,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09237,BE0000530,P02768,GenAtlas,ALB
DB09237,BE0000530,P02768,GeneCards,ALB
DB09237,BE0000530,P02768,GenBank Gene Database,V00494
DB09237,BE0000530,P02768,GenBank Protein Database,28590
DB09237,BE0000530,P02768,UniProtKB,P02768
DB09237,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09241,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09241,BE0000530,P02768,GenAtlas,ALB
DB09241,BE0000530,P02768,GeneCards,ALB
DB09241,BE0000530,P02768,GenBank Gene Database,V00494
DB09241,BE0000530,P02768,GenBank Protein Database,28590
DB09241,BE0000530,P02768,UniProtKB,P02768
DB09241,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09256,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB09256,BE0000537,P05543,GenAtlas,SERPINA7
DB09256,BE0000537,P05543,GeneCards,SERPINA7
DB09256,BE0000537,P05543,GenBank Gene Database,M14091
DB09256,BE0000537,P05543,GenBank Protein Database,338697
DB09256,BE0000537,P05543,UniProtKB,P05543
DB09256,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB09262,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09262,BE0000530,P02768,GenAtlas,ALB
DB09262,BE0000530,P02768,GeneCards,ALB
DB09262,BE0000530,P02768,GenBank Gene Database,V00494
DB09262,BE0000530,P02768,GenBank Protein Database,28590
DB09262,BE0000530,P02768,UniProtKB,P02768
DB09262,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09262,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB09262,BE0004879,P02763,GenAtlas,ORM1
DB09262,BE0004879,P02763,GeneCards,ORM1
DB09262,BE0004879,P02763,GenBank Gene Database,X02544
DB09262,BE0004879,P02763,GenBank Protein Database,757907
DB09262,BE0004879,P02763,UniProtKB,P02763
DB09262,BE0004879,P02763,UniProt Accession,A1AG1_HUMAN
DB09262,BE0004879,P19652,HUGO Gene Nomenclature Committee (HGNC),HGNC:8499
DB09262,BE0004879,P19652,GeneCards,ORM2
DB09262,BE0004879,P19652,GenBank Gene Database,BC015964
DB09262,BE0004879,P19652,GenBank Protein Database,16359000
DB09262,BE0004879,P19652,UniProtKB,P19652
DB09262,BE0004879,P19652,UniProt Accession,A1AG2_HUMAN
DB09270,BE0000499,P01130,HUGO Gene Nomenclature Committee (HGNC),HGNC:6547
DB09270,BE0000499,P01130,GenAtlas,LDLR
DB09270,BE0000499,P01130,GeneCards,LDLR
DB09270,BE0000499,P01130,GenBank Gene Database,L00352
DB09270,BE0000499,P01130,GenBank Protein Database,307121
DB09270,BE0000499,P01130,UniProtKB,P01130
DB09270,BE0000499,P01130,UniProt Accession,LDLR_HUMAN
DB09270,BE0004020,P98155,HUGO Gene Nomenclature Committee (HGNC),HGNC:12698
DB09270,BE0004020,P98155,GeneCards,VLDLR
DB09270,BE0004020,P98155,GenBank Gene Database,L20470
DB09270,BE0004020,P98155,GenBank Protein Database,409426
DB09270,BE0004020,P98155,UniProtKB,P98155
DB09270,BE0004020,P98155,UniProt Accession,VLDLR_HUMAN
DB09274,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09274,BE0000530,P02768,GenAtlas,ALB
DB09274,BE0000530,P02768,GeneCards,ALB
DB09274,BE0000530,P02768,GenBank Gene Database,V00494
DB09274,BE0000530,P02768,GenBank Protein Database,28590
DB09274,BE0000530,P02768,UniProtKB,P02768
DB09274,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09280,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09280,BE0000530,P02768,GenAtlas,ALB
DB09280,BE0000530,P02768,GeneCards,ALB
DB09280,BE0000530,P02768,GenBank Gene Database,V00494
DB09280,BE0000530,P02768,GenBank Protein Database,28590
DB09280,BE0000530,P02768,UniProtKB,P02768
DB09280,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09299,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09299,BE0000530,P02768,GenAtlas,ALB
DB09299,BE0000530,P02768,GeneCards,ALB
DB09299,BE0000530,P02768,GenBank Gene Database,V00494
DB09299,BE0000530,P02768,GenBank Protein Database,28590
DB09299,BE0000530,P02768,UniProtKB,P02768
DB09299,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09317,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB09317,BE0000537,P05543,GenAtlas,SERPINA7
DB09317,BE0000537,P05543,GeneCards,SERPINA7
DB09317,BE0000537,P05543,GenBank Gene Database,M14091
DB09317,BE0000537,P05543,GenBank Protein Database,338697
DB09317,BE0000537,P05543,UniProtKB,P05543
DB09317,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB09318,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB09318,BE0000537,P05543,GenAtlas,SERPINA7
DB09318,BE0000537,P05543,GeneCards,SERPINA7
DB09318,BE0000537,P05543,GenBank Gene Database,M14091
DB09318,BE0000537,P05543,GenBank Protein Database,338697
DB09318,BE0000537,P05543,UniProtKB,P05543
DB09318,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB09329,BE0001043,P04275,HUGO Gene Nomenclature Committee (HGNC),HGNC:12726
DB09329,BE0001043,P04275,GenAtlas,VWF
DB09329,BE0001043,P04275,GeneCards,VWF
DB09329,BE0001043,P04275,GenBank Gene Database,X04385
DB09329,BE0001043,P04275,GenBank Protein Database,37947
DB09329,BE0001043,P04275,UniProtKB,P04275
DB09329,BE0001043,P04275,UniProt Accession,VWF_HUMAN
DB09333,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09333,BE0000530,P02768,GenAtlas,ALB
DB09333,BE0000530,P02768,GeneCards,ALB
DB09333,BE0000530,P02768,GenBank Gene Database,V00494
DB09333,BE0000530,P02768,GenBank Protein Database,28590
DB09333,BE0000530,P02768,UniProtKB,P02768
DB09333,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09347,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09347,BE0000530,P02768,GenAtlas,ALB
DB09347,BE0000530,P02768,GeneCards,ALB
DB09347,BE0000530,P02768,GenBank Gene Database,V00494
DB09347,BE0000530,P02768,GenBank Protein Database,28590
DB09347,BE0000530,P02768,UniProtKB,P02768
DB09347,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09348,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09348,BE0000530,P02768,GenAtlas,ALB
DB09348,BE0000530,P02768,GeneCards,ALB
DB09348,BE0000530,P02768,GenBank Gene Database,V00494
DB09348,BE0000530,P02768,GenBank Protein Database,28590
DB09348,BE0000530,P02768,UniProtKB,P02768
DB09348,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09381,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB09381,BE0000537,P05543,GenAtlas,SERPINA7
DB09381,BE0000537,P05543,GeneCards,SERPINA7
DB09381,BE0000537,P05543,GenBank Gene Database,M14091
DB09381,BE0000537,P05543,GenBank Protein Database,338697
DB09381,BE0000537,P05543,UniProtKB,P05543
DB09381,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB09383,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09383,BE0000530,P02768,GenAtlas,ALB
DB09383,BE0000530,P02768,GeneCards,ALB
DB09383,BE0000530,P02768,GenBank Gene Database,V00494
DB09383,BE0000530,P02768,GenBank Protein Database,28590
DB09383,BE0000530,P02768,UniProtKB,P02768
DB09383,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09418,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09418,BE0000530,P02768,GenAtlas,ALB
DB09418,BE0000530,P02768,GeneCards,ALB
DB09418,BE0000530,P02768,GenBank Gene Database,V00494
DB09418,BE0000530,P02768,GenBank Protein Database,28590
DB09418,BE0000530,P02768,UniProtKB,P02768
DB09418,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09526,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09526,BE0000530,P02768,GenAtlas,ALB
DB09526,BE0000530,P02768,GeneCards,ALB
DB09526,BE0000530,P02768,GenBank Gene Database,V00494
DB09526,BE0000530,P02768,GenBank Protein Database,28590
DB09526,BE0000530,P02768,UniProtKB,P02768
DB09526,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09555,BE0003648,O15245,HUGO Gene Nomenclature Committee (HGNC),HGNC:10963
DB09555,BE0003648,O15245,GeneCards,SLC22A1
DB09555,BE0003648,O15245,GenBank Gene Database,X98332
DB09555,BE0003648,O15245,GenBank Protein Database,2511670
DB09555,BE0003648,O15245,Guide to Pharmacology,1019
DB09555,BE0003648,O15245,UniProtKB,O15245
DB09555,BE0003648,O15245,UniProt Accession,S22A1_HUMAN
DB09555,BE0003647,O15244,HUGO Gene Nomenclature Committee (HGNC),HGNC:10966
DB09555,BE0003647,O15244,GeneCards,SLC22A2
DB09555,BE0003647,O15244,GenBank Gene Database,X98333
DB09555,BE0003647,O15244,GenBank Protein Database,2281942
DB09555,BE0003647,O15244,Guide to Pharmacology,1020
DB09555,BE0003647,O15244,UniProtKB,O15244
DB09555,BE0003647,O15244,UniProt Accession,S22A2_HUMAN
DB09564,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB09564,BE0000530,P02768,GenAtlas,ALB
DB09564,BE0000530,P02768,GeneCards,ALB
DB09564,BE0000530,P02768,GenBank Gene Database,V00494
DB09564,BE0000530,P02768,GenBank Protein Database,28590
DB09564,BE0000530,P02768,UniProtKB,P02768
DB09564,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB09568,BE0000935,Q9UKL6,HUGO Gene Nomenclature Committee (HGNC),HGNC:8752
DB09568,BE0000935,Q9UKL6,GenAtlas,PCTP
DB09568,BE0000935,Q9UKL6,GeneCards,PCTP
DB09568,BE0000935,Q9UKL6,GenBank Gene Database,AF151638
DB09568,BE0000935,Q9UKL6,GenBank Protein Database,6049276
DB09568,BE0000935,Q9UKL6,UniProtKB,Q9UKL6
DB09568,BE0000935,Q9UKL6,UniProt Accession,PPCT_HUMAN
DB09568,BE0001179,P30086,HUGO Gene Nomenclature Committee (HGNC),HGNC:8630
DB09568,BE0001179,P30086,GenAtlas,PEBP1
DB09568,BE0001179,P30086,GeneCards,PEBP1
DB09568,BE0001179,P30086,GenBank Gene Database,D16111
DB09568,BE0001179,P30086,GenBank Protein Database,435638
DB09568,BE0001179,P30086,UniProtKB,P30086
DB09568,BE0001179,P30086,UniProt Accession,PEBP1_HUMAN
DB11093,BE0008690,P05937,HUGO Gene Nomenclature Committee (HGNC),HGNC:1434
DB11093,BE0008690,P05937,GeneCards,CALB1
DB11093,BE0008690,P05937,UniProtKB,P05937
DB11093,BE0008690,P05937,UniProt Accession,CALB1_HUMAN
DB11093,BE0004083,P29377,HUGO Gene Nomenclature Committee (HGNC),HGNC:1436
DB11093,BE0004083,P29377,GeneCards,S100G
DB11093,BE0004083,P29377,GenBank Gene Database,X65869
DB11093,BE0004083,P29377,GenBank Protein Database,29602
DB11093,BE0004083,P29377,UniProtKB,P29377
DB11093,BE0004083,P29377,UniProt Accession,S100G_HUMAN
DB11093,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11093,BE0000530,P02768,GenAtlas,ALB
DB11093,BE0000530,P02768,GeneCards,ALB
DB11093,BE0000530,P02768,GenBank Gene Database,V00494
DB11093,BE0000530,P02768,GenBank Protein Database,28590
DB11093,BE0000530,P02768,UniProtKB,P02768
DB11093,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11100,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB11100,BE0000537,P05543,GenAtlas,SERPINA7
DB11100,BE0000537,P05543,GeneCards,SERPINA7
DB11100,BE0000537,P05543,GenBank Gene Database,M14091
DB11100,BE0000537,P05543,GenBank Protein Database,338697
DB11100,BE0000537,P05543,UniProtKB,P05543
DB11100,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB11130,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11130,BE0000530,P02768,GenAtlas,ALB
DB11130,BE0000530,P02768,GeneCards,ALB
DB11130,BE0000530,P02768,GenBank Gene Database,V00494
DB11130,BE0000530,P02768,GenBank Protein Database,28590
DB11130,BE0000530,P02768,UniProtKB,P02768
DB11130,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11130,BE0003777,P61769,HUGO Gene Nomenclature Committee (HGNC),HGNC:914
DB11130,BE0003777,P61769,GeneCards,B2M
DB11130,BE0003777,P61769,GenBank Gene Database,AY187687
DB11130,BE0003777,P61769,GenBank Protein Database,27763813
DB11130,BE0003777,P61769,UniProtKB,P61769
DB11130,BE0003777,P61769,UniProt Accession,B2MG_HUMAN
DB11134,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11134,BE0000530,P02768,GenAtlas,ALB
DB11134,BE0000530,P02768,GeneCards,ALB
DB11134,BE0000530,P02768,GenBank Gene Database,V00494
DB11134,BE0000530,P02768,GenBank Protein Database,28590
DB11134,BE0000530,P02768,UniProtKB,P02768
DB11134,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11134,BE0001140,P00450,HUGO Gene Nomenclature Committee (HGNC),HGNC:2295
DB11134,BE0001140,P00450,GenAtlas,CP
DB11134,BE0001140,P00450,GeneCards,CP
DB11134,BE0001140,P00450,GenBank Gene Database,M13699
DB11134,BE0001140,P00450,GenBank Protein Database,180256
DB11134,BE0001140,P00450,UniProtKB,P00450
DB11134,BE0001140,P00450,UniProt Accession,CERU_HUMAN
DB11136,BE0000510,P02787,HUGO Gene Nomenclature Committee (HGNC),HGNC:11740
DB11136,BE0000510,P02787,GenAtlas,TF
DB11136,BE0000510,P02787,GeneCards,TF
DB11136,BE0000510,P02787,GenBank Gene Database,M12530
DB11136,BE0000510,P02787,GenBank Protein Database,339453
DB11136,BE0000510,P02787,UniProtKB,P02787
DB11136,BE0000510,P02787,UniProt Accession,TRFE_HUMAN
DB11148,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11148,BE0000925,P02763,GenAtlas,ORM1
DB11148,BE0000925,P02763,GeneCards,ORM1
DB11148,BE0000925,P02763,GenBank Gene Database,X02544
DB11148,BE0000925,P02763,GenBank Protein Database,757907
DB11148,BE0000925,P02763,UniProtKB,P02763
DB11148,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB11148,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11148,BE0000530,P02768,GenAtlas,ALB
DB11148,BE0000530,P02768,GeneCards,ALB
DB11148,BE0000530,P02768,GenBank Gene Database,V00494
DB11148,BE0000530,P02768,GenBank Protein Database,28590
DB11148,BE0000530,P02768,UniProtKB,P02768
DB11148,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11182,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11182,BE0000530,P02768,GenAtlas,ALB
DB11182,BE0000530,P02768,GeneCards,ALB
DB11182,BE0000530,P02768,GenBank Gene Database,V00494
DB11182,BE0000530,P02768,GenBank Protein Database,28590
DB11182,BE0000530,P02768,UniProtKB,P02768
DB11182,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11182,BE0000994,P02788,HUGO Gene Nomenclature Committee (HGNC),HGNC:6720
DB11182,BE0000994,P02788,GenAtlas,LTF
DB11182,BE0000994,P02788,GeneCards,LTF
DB11182,BE0000994,P02788,GenBank Gene Database,X53961
DB11182,BE0000994,P02788,GenBank Protein Database,34416
DB11182,BE0000994,P02788,UniProtKB,P02788
DB11182,BE0000994,P02788,UniProt Accession,TRFL_HUMAN
DB11182,BE0000510,P02787,HUGO Gene Nomenclature Committee (HGNC),HGNC:11740
DB11182,BE0000510,P02787,GenAtlas,TF
DB11182,BE0000510,P02787,GeneCards,TF
DB11182,BE0000510,P02787,GenBank Gene Database,M12530
DB11182,BE0000510,P02787,GenBank Protein Database,339453
DB11182,BE0000510,P02787,UniProtKB,P02787
DB11182,BE0000510,P02787,UniProt Accession,TRFE_HUMAN
DB11217,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11217,BE0000530,P02768,GenAtlas,ALB
DB11217,BE0000530,P02768,GeneCards,ALB
DB11217,BE0000530,P02768,GenBank Gene Database,V00494
DB11217,BE0000530,P02768,GenBank Protein Database,28590
DB11217,BE0000530,P02768,UniProtKB,P02768
DB11217,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11221,BE0009358,P02773,UniProtKB,P02773
DB11221,BE0009358,P02773,UniProt Accession,FETA_RAT
DB11251,BE0004020,P98155,HUGO Gene Nomenclature Committee (HGNC),HGNC:12698
DB11251,BE0004020,P98155,GeneCards,VLDLR
DB11251,BE0004020,P98155,GenBank Gene Database,L20470
DB11251,BE0004020,P98155,GenBank Protein Database,409426
DB11251,BE0004020,P98155,UniProtKB,P98155
DB11251,BE0004020,P98155,UniProt Accession,VLDLR_HUMAN
DB11251,BE0000499,P01130,HUGO Gene Nomenclature Committee (HGNC),HGNC:6547
DB11251,BE0000499,P01130,GenAtlas,LDLR
DB11251,BE0000499,P01130,GeneCards,LDLR
DB11251,BE0000499,P01130,GenBank Gene Database,L00352
DB11251,BE0000499,P01130,GenBank Protein Database,307121
DB11251,BE0000499,P01130,UniProtKB,P01130
DB11251,BE0000499,P01130,UniProt Accession,LDLR_HUMAN
DB11348,BE0008690,P05937,HUGO Gene Nomenclature Committee (HGNC),HGNC:1434
DB11348,BE0008690,P05937,GeneCards,CALB1
DB11348,BE0008690,P05937,UniProtKB,P05937
DB11348,BE0008690,P05937,UniProt Accession,CALB1_HUMAN
DB11348,BE0004083,P29377,HUGO Gene Nomenclature Committee (HGNC),HGNC:1436
DB11348,BE0004083,P29377,GeneCards,S100G
DB11348,BE0004083,P29377,GenBank Gene Database,X65869
DB11348,BE0004083,P29377,GenBank Protein Database,29602
DB11348,BE0004083,P29377,UniProtKB,P29377
DB11348,BE0004083,P29377,UniProt Accession,S100G_HUMAN
DB11348,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11348,BE0000530,P02768,GenAtlas,ALB
DB11348,BE0000530,P02768,GeneCards,ALB
DB11348,BE0000530,P02768,GenBank Gene Database,V00494
DB11348,BE0000530,P02768,GenBank Protein Database,28590
DB11348,BE0000530,P02768,UniProtKB,P02768
DB11348,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11397,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11397,BE0000530,P02768,GenAtlas,ALB
DB11397,BE0000530,P02768,GeneCards,ALB
DB11397,BE0000530,P02768,GenBank Gene Database,V00494
DB11397,BE0000530,P02768,GenBank Protein Database,28590
DB11397,BE0000530,P02768,UniProtKB,P02768
DB11397,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11575,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11575,BE0000530,P02768,GenAtlas,ALB
DB11575,BE0000530,P02768,GeneCards,ALB
DB11575,BE0000530,P02768,GenBank Gene Database,V00494
DB11575,BE0000530,P02768,GenBank Protein Database,28590
DB11575,BE0000530,P02768,UniProtKB,P02768
DB11575,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11575,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11575,BE0000925,P02763,GenAtlas,ORM1
DB11575,BE0000925,P02763,GeneCards,ORM1
DB11575,BE0000925,P02763,GenBank Gene Database,X02544
DB11575,BE0000925,P02763,GenBank Protein Database,757907
DB11575,BE0000925,P02763,UniProtKB,P02763
DB11575,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB11590,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11590,BE0000530,P02768,GenAtlas,ALB
DB11590,BE0000530,P02768,GeneCards,ALB
DB11590,BE0000530,P02768,GenBank Gene Database,V00494
DB11590,BE0000530,P02768,GenBank Protein Database,28590
DB11590,BE0000530,P02768,UniProtKB,P02768
DB11590,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11637,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11637,BE0000530,P02768,GenAtlas,ALB
DB11637,BE0000530,P02768,GeneCards,ALB
DB11637,BE0000530,P02768,GenBank Gene Database,V00494
DB11637,BE0000530,P02768,GenBank Protein Database,28590
DB11637,BE0000530,P02768,UniProtKB,P02768
DB11637,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11637,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11637,BE0000925,P02763,GenAtlas,ORM1
DB11637,BE0000925,P02763,GeneCards,ORM1
DB11637,BE0000925,P02763,GenBank Gene Database,X02544
DB11637,BE0000925,P02763,GenBank Protein Database,757907
DB11637,BE0000925,P02763,UniProtKB,P02763
DB11637,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB11641,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11641,BE0000530,P02768,GenAtlas,ALB
DB11641,BE0000530,P02768,GeneCards,ALB
DB11641,BE0000530,P02768,GenBank Gene Database,V00494
DB11641,BE0000530,P02768,GenBank Protein Database,28590
DB11641,BE0000530,P02768,UniProtKB,P02768
DB11641,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11641,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11641,BE0004879,P02763,GenAtlas,ORM1
DB11641,BE0004879,P02763,GeneCards,ORM1
DB11641,BE0004879,P02763,GenBank Gene Database,X02544
DB11641,BE0004879,P02763,GenBank Protein Database,757907
DB11641,BE0004879,P02763,UniProtKB,P02763
DB11641,BE0004879,P02763,UniProt Accession,A1AG1_HUMAN
DB11641,BE0004879,P19652,HUGO Gene Nomenclature Committee (HGNC),HGNC:8499
DB11641,BE0004879,P19652,GeneCards,ORM2
DB11641,BE0004879,P19652,GenBank Gene Database,BC015964
DB11641,BE0004879,P19652,GenBank Protein Database,16359000
DB11641,BE0004879,P19652,UniProtKB,P19652
DB11641,BE0004879,P19652,UniProt Accession,A1AG2_HUMAN
DB11642,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11642,BE0000530,P02768,GenAtlas,ALB
DB11642,BE0000530,P02768,GeneCards,ALB
DB11642,BE0000530,P02768,GenBank Gene Database,V00494
DB11642,BE0000530,P02768,GenBank Protein Database,28590
DB11642,BE0000530,P02768,UniProtKB,P02768
DB11642,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11642,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11642,BE0000925,P02763,GenAtlas,ORM1
DB11642,BE0000925,P02763,GeneCards,ORM1
DB11642,BE0000925,P02763,GenBank Gene Database,X02544
DB11642,BE0000925,P02763,GenBank Protein Database,757907
DB11642,BE0000925,P02763,UniProtKB,P02763
DB11642,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB11677,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11677,BE0000530,P02768,GenAtlas,ALB
DB11677,BE0000530,P02768,GeneCards,ALB
DB11677,BE0000530,P02768,GenBank Gene Database,V00494
DB11677,BE0000530,P02768,GenBank Protein Database,28590
DB11677,BE0000530,P02768,UniProtKB,P02768
DB11677,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11689,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11689,BE0000530,P02768,GenAtlas,ALB
DB11689,BE0000530,P02768,GeneCards,ALB
DB11689,BE0000530,P02768,GenBank Gene Database,V00494
DB11689,BE0000530,P02768,GenBank Protein Database,28590
DB11689,BE0000530,P02768,UniProtKB,P02768
DB11689,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11689,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11689,BE0004879,P02763,GenAtlas,ORM1
DB11689,BE0004879,P02763,GeneCards,ORM1
DB11689,BE0004879,P02763,GenBank Gene Database,X02544
DB11689,BE0004879,P02763,GenBank Protein Database,757907
DB11689,BE0004879,P02763,UniProtKB,P02763
DB11689,BE0004879,P02763,UniProt Accession,A1AG1_HUMAN
DB11689,BE0004879,P19652,HUGO Gene Nomenclature Committee (HGNC),HGNC:8499
DB11689,BE0004879,P19652,GeneCards,ORM2
DB11689,BE0004879,P19652,GenBank Gene Database,BC015964
DB11689,BE0004879,P19652,GenBank Protein Database,16359000
DB11689,BE0004879,P19652,UniProtKB,P19652
DB11689,BE0004879,P19652,UniProt Accession,A1AG2_HUMAN
DB11703,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB11703,BE0000530,P02768,GenAtlas,ALB
DB11703,BE0000530,P02768,GeneCards,ALB
DB11703,BE0000530,P02768,GenBank Gene Database,V00494
DB11703,BE0000530,P02768,GenBank Protein Database,28590
DB11703,BE0000530,P02768,UniProtKB,P02768
DB11703,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB11703,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB11703,BE0004879,P02763,GenAtlas,ORM1
DB11703,BE0004879,P02763,GeneCards,ORM1
DB11703,BE0004879,P02763,GenBank Gene Database,X02544
DB11703,BE0004879,P02763,GenBank Protein Database,757907
DB11703,BE0004879,P02763,UniProtKB,P02763
