drugbank_id,interactant_id,polypeptide_id,category,description
DB11130,BE0000530,P02768,function,protein-folding chaperone binding
DB11130,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11130,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11130,BE0003777,P61769,component,cytosol
DB11130,BE0003777,P61769,component,endoplasmic reticulum
DB11130,BE0003777,P61769,component,late endosome membrane
DB11130,BE0003777,P61769,component,lysosomal membrane
DB11130,BE0003777,P61769,component,MHC class I peptide loading complex
DB11130,BE0003777,P61769,component,MHC class II protein complex
DB11130,BE0003777,P61769,component,recycling endosome membrane
DB11130,BE0003777,P61769,component,specific granule lumen
DB11130,BE0003777,P61769,component,tertiary granule lumen
DB11130,BE0003777,P61769,function,MHC class II protein complex binding
DB11130,BE0003777,P61769,function,peptide antigen binding
DB11130,BE0003777,P61769,function,protein homodimerization activity
DB11130,BE0003777,P61769,function,structural molecule activity
DB11130,BE0003777,P61769,process,amyloid fibril formation
DB11130,BE0003777,P61769,process,antigen processing and presentation of exogenous peptide antigen via MHC class II
DB11130,BE0003777,P61769,process,cellular response to iron(III) ion
DB11130,BE0003777,P61769,process,cellular response to nicotine
DB11130,BE0003777,P61769,process,intracellular iron ion homeostasis
DB11130,BE0003777,P61769,process,iron ion transport
DB11130,BE0003777,P61769,process,learning or memory
DB11130,BE0003777,P61769,process,multicellular organismal-level iron ion homeostasis
DB11130,BE0003777,P61769,process,negative regulation of epithelial cell proliferation
DB11130,BE0003777,P61769,process,negative regulation of forebrain neuron differentiation
DB11130,BE0003777,P61769,process,negative regulation of neurogenesis
DB11130,BE0003777,P61769,process,negative regulation of neuron projection development
DB11130,BE0003777,P61769,process,peptide antigen assembly with MHC class I protein complex
DB11130,BE0003777,P61769,process,peptide antigen assembly with MHC class II protein complex
DB11130,BE0003777,P61769,process,positive regulation of cellular senescence
DB11130,BE0003777,P61769,process,positive regulation of immune response
DB11130,BE0003777,P61769,process,positive regulation of T cell activation
DB11130,BE0003777,P61769,process,protein homotetramerization
DB11130,BE0003777,P61769,process,regulation of erythrocyte differentiation
DB11130,BE0003777,P61769,process,regulation of iron ion transport
DB11130,BE0003777,P61769,process,response to molecule of bacterial origin
DB11130,BE0003777,P61769,process,sensory perception of smell
DB11130,BE0003777,P61769,process,T cell mediated cytotoxicity
DB11134,BE0000530,P02768,component,cytoplasm
DB11134,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11134,BE0000530,P02768,component,protein-containing complex
DB11134,BE0000530,P02768,function,enterobactin binding
DB11134,BE0000530,P02768,function,exogenous protein binding
DB11134,BE0000530,P02768,function,identical protein binding
DB11134,BE0000530,P02768,function,protein-folding chaperone binding
DB11134,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11134,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11134,BE0001140,P00450,component,endoplasmic reticulum lumen
DB11134,BE0001140,P00450,component,plasma membrane
DB11134,BE0001140,P00450,function,glutathione peroxidase activity
DB11134,BE0001140,P00450,function,oxidoreductase activity
DB11134,BE0001140,P00450,function,"oxidoreductase activity, acting on metal ions, oxygen as acceptor"
DB11134,BE0001140,P00450,function,phospholipid-hydroperoxide glutathione peroxidase activity
DB11134,BE0001140,P00450,function,protein-folding chaperone binding
DB11134,BE0001140,P00450,process,intracellular copper ion homeostasis
DB11134,BE0001140,P00450,process,intracellular iron ion homeostasis
DB11134,BE0001140,P00450,process,iron ion transport
DB11136,BE0000510,P02787,component,clathrin-coated endocytic vesicle membrane
DB11136,BE0000510,P02787,component,clathrin-coated pit
DB11136,BE0000510,P02787,component,cytoplasmic vesicle
DB11136,BE0000510,P02787,component,endoplasmic reticulum lumen
DB11136,BE0000510,P02787,component,plasma membrane
DB11136,BE0000510,P02787,function,enzyme binding
DB11136,BE0000510,P02787,function,iron chaperone activity
DB11136,BE0000510,P02787,function,transmembrane transporter binding
DB11136,BE0000510,P02787,process,actin filament organization
DB11136,BE0000510,P02787,process,antibacterial humoral response
DB11136,BE0000510,P02787,process,ERK1 and ERK2 cascade
DB11136,BE0000510,P02787,process,intracellular iron ion homeostasis
DB11136,BE0000510,P02787,process,iron ion transport
DB11136,BE0000510,P02787,process,multicellular organismal-level iron ion homeostasis
DB11136,BE0000510,P02787,process,osteoclast differentiation
DB11136,BE0000510,P02787,process,positive regulation of bone resorption
DB11136,BE0000510,P02787,process,positive regulation of cell motility
DB11136,BE0000510,P02787,process,positive regulation of DNA-templated transcription
DB11136,BE0000510,P02787,process,positive regulation of phosphorylation
DB11136,BE0000510,P02787,process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process
DB11136,BE0000510,P02787,process,regulation of iron ion transport
DB11148,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11148,BE0000925,P02763,component,platelet alpha granule lumen
DB11148,BE0000925,P02763,component,specific granule lumen
DB11148,BE0000925,P02763,component,tertiary granule lumen
DB11148,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11148,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11148,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11148,BE0000530,P02768,component,cytoplasm
DB11148,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11148,BE0000530,P02768,component,protein-containing complex
DB11148,BE0000530,P02768,function,enterobactin binding
DB11148,BE0000530,P02768,function,exogenous protein binding
DB11148,BE0000530,P02768,function,identical protein binding
DB11148,BE0000530,P02768,function,protein-folding chaperone binding
DB11148,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11148,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11182,BE0000530,P02768,component,cytoplasm
DB11182,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11182,BE0000530,P02768,component,protein-containing complex
DB11182,BE0000530,P02768,function,enterobactin binding
DB11182,BE0000530,P02768,function,exogenous protein binding
DB11182,BE0000530,P02768,function,identical protein binding
DB11182,BE0000530,P02768,function,protein-folding chaperone binding
DB11182,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11182,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11182,BE0000994,P02788,component,early endosome
DB11182,BE0000994,P02788,component,plasma membrane
DB11182,BE0000994,P02788,component,protein-containing complex
DB11182,BE0000994,P02788,component,recycling endosome
DB11182,BE0000994,P02788,component,specific granule lumen
DB11182,BE0000994,P02788,component,tertiary granule lumen
DB11182,BE0000994,P02788,function,cysteine-type endopeptidase inhibitor activity
DB11182,BE0000994,P02788,function,lipopolysaccharide binding
DB11182,BE0000994,P02788,function,membrane destabilizing activity
DB11182,BE0000994,P02788,process,antimicrobial humoral immune response mediated by antimicrobial peptide
DB11182,BE0000994,P02788,process,defense response to Gram-negative bacterium
DB11182,BE0000994,P02788,process,iron ion transport
DB11182,BE0000994,P02788,process,killing of cells of another organism
DB11182,BE0000994,P02788,process,negative regulation of ATP-dependent activity
DB11182,BE0000994,P02788,process,negative regulation of cysteine-type endopeptidase activity
DB11182,BE0000994,P02788,process,positive regulation of canonical NF-kappaB signal transduction
DB11182,BE0000994,P02788,process,proteolysis
DB11182,BE0000510,P02787,component,clathrin-coated endocytic vesicle membrane
DB11182,BE0000510,P02787,component,clathrin-coated pit
DB11182,BE0000510,P02787,component,cytoplasmic vesicle
DB11182,BE0000510,P02787,component,endoplasmic reticulum lumen
DB11182,BE0000510,P02787,component,plasma membrane
DB11182,BE0000510,P02787,function,enzyme binding
DB11182,BE0000510,P02787,function,iron chaperone activity
DB11182,BE0000510,P02787,function,transmembrane transporter binding
DB11182,BE0000510,P02787,process,actin filament organization
DB11182,BE0000510,P02787,process,antibacterial humoral response
DB11182,BE0000510,P02787,process,ERK1 and ERK2 cascade
DB11182,BE0000510,P02787,process,intracellular iron ion homeostasis
DB11182,BE0000510,P02787,process,iron ion transport
DB11182,BE0000510,P02787,process,multicellular organismal-level iron ion homeostasis
DB11182,BE0000510,P02787,process,osteoclast differentiation
DB11182,BE0000510,P02787,process,positive regulation of bone resorption
DB11182,BE0000510,P02787,process,positive regulation of cell motility
DB11182,BE0000510,P02787,process,positive regulation of DNA-templated transcription
DB11182,BE0000510,P02787,process,positive regulation of phosphorylation
DB11182,BE0000510,P02787,process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process
DB11182,BE0000510,P02787,process,regulation of iron ion transport
DB11217,BE0000530,P02768,component,cytoplasm
DB11217,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11217,BE0000530,P02768,component,protein-containing complex
DB11217,BE0000530,P02768,function,enterobactin binding
DB11217,BE0000530,P02768,function,exogenous protein binding
DB11217,BE0000530,P02768,function,identical protein binding
DB11217,BE0000530,P02768,function,protein-folding chaperone binding
DB11217,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11217,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11221,BE0009358,P02773,component,cytoplasm
DB11221,BE0009358,P02773,component,extracellular space
DB11221,BE0009358,P02773,function,metal ion binding
DB11221,BE0009358,P02773,process,animal organ regeneration
DB11221,BE0009358,P02773,process,liver development
DB11221,BE0009358,P02773,process,ovulation from ovarian follicle
DB11221,BE0009358,P02773,process,pancreas development
DB11221,BE0009358,P02773,process,progesterone metabolic process
DB11221,BE0009358,P02773,process,response to organic substance
DB11221,BE0009358,P02773,process,sexual reproduction
DB11221,BE0009358,P02773,process,SMAD protein signal transduction
DB11251,BE0004020,P98155,component,clathrin-coated pit
DB11251,BE0004020,P98155,component,glutamatergic synapse
DB11251,BE0004020,P98155,component,lysosomal membrane
DB11251,BE0004020,P98155,function,cargo receptor activity
DB11251,BE0004020,P98155,function,low-density lipoprotein particle receptor activity
DB11251,BE0004020,P98155,process,regulation of synapse assembly
DB11251,BE0000499,P01130,component,clathrin-coated pit
DB11251,BE0000499,P01130,component,endolysosome membrane
DB11251,BE0000499,P01130,component,somatodendritic compartment
DB11251,BE0000499,P01130,component,sorting endosome
DB11251,BE0000499,P01130,function,amyloid-beta binding
DB11251,BE0000499,P01130,function,identical protein binding
DB11251,BE0000499,P01130,function,lipoprotein particle binding
DB11251,BE0000499,P01130,function,low-density lipoprotein particle receptor activity
DB11251,BE0000499,P01130,function,molecular adaptor activity
DB11251,BE0000499,P01130,process,amyloid-beta clearance
DB11251,BE0000499,P01130,process,amyloid-beta clearance by cellular catabolic process
DB11251,BE0000499,P01130,process,artery morphogenesis
DB11251,BE0000499,P01130,process,cellular response to fatty acid
DB11251,BE0000499,P01130,process,cellular response to low-density lipoprotein particle stimulus
DB11251,BE0000499,P01130,process,high-density lipoprotein particle clearance
DB11251,BE0000499,P01130,process,long-term memory
DB11251,BE0000499,P01130,process,negative regulation of amyloid fibril formation
DB11251,BE0000499,P01130,process,negative regulation of astrocyte activation
DB11251,BE0000499,P01130,process,negative regulation of gene expression
DB11251,BE0000499,P01130,process,negative regulation of low-density lipoprotein particle clearance
DB11251,BE0000499,P01130,process,negative regulation of microglial cell activation
DB11251,BE0000499,P01130,process,negative regulation of protein metabolic process
DB11251,BE0000499,P01130,process,negative regulation of receptor recycling
DB11251,BE0000499,P01130,process,phagocytosis
DB11251,BE0000499,P01130,process,plasma lipoprotein particle clearance
DB11251,BE0000499,P01130,process,positive regulation of gene expression
DB11251,BE0000499,P01130,process,positive regulation of inflammatory response
DB11251,BE0000499,P01130,process,positive regulation of lysosomal protein catabolic process
DB11251,BE0000499,P01130,process,receptor-mediated endocytosis involved in cholesterol transport
DB11251,BE0000499,P01130,process,regulation of cholesterol metabolic process
DB11251,BE0000499,P01130,process,regulation of protein metabolic process
DB11251,BE0000499,P01130,process,response to caloric restriction
DB11348,BE0008690,P05937,component,calyx of Held
DB11348,BE0008690,P05937,component,cuticular plate
DB11348,BE0008690,P05937,component,GABA-ergic synapse
DB11348,BE0008690,P05937,component,glutamatergic synapse
DB11348,BE0008690,P05937,component,hippocampal mossy fiber to CA3 synapse
DB11348,BE0008690,P05937,component,postsynaptic cytosol
DB11348,BE0008690,P05937,component,presynaptic cytosol
DB11348,BE0008690,P05937,component,stereocilium
DB11348,BE0008690,P05937,function,calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration
DB11348,BE0008690,P05937,function,calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration
DB11348,BE0008690,P05937,process,cochlea development
DB11348,BE0008690,P05937,process,response to auditory stimulus
DB11348,BE0004083,P29377,component,cytoplasm
DB11348,BE0004083,P29377,component,extracellular space
DB11348,BE0004083,P29377,function,calcium-dependent protein binding
DB11348,BE0004083,P29377,function,transition metal ion binding
DB11348,BE0000530,P02768,component,cytoplasm
DB11348,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11348,BE0000530,P02768,component,protein-containing complex
DB11348,BE0000530,P02768,function,enterobactin binding
DB11348,BE0000530,P02768,function,exogenous protein binding
DB11348,BE0000530,P02768,function,identical protein binding
DB11348,BE0000530,P02768,function,protein-folding chaperone binding
DB11348,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11348,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11397,BE0000530,P02768,component,cytoplasm
DB11397,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11397,BE0000530,P02768,component,protein-containing complex
DB11397,BE0000530,P02768,function,enterobactin binding
DB11397,BE0000530,P02768,function,exogenous protein binding
DB11397,BE0000530,P02768,function,identical protein binding
DB11397,BE0000530,P02768,function,protein-folding chaperone binding
DB11397,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11397,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11575,BE0000530,P02768,component,cytoplasm
DB11575,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11575,BE0000530,P02768,component,protein-containing complex
DB11575,BE0000530,P02768,function,enterobactin binding
DB11575,BE0000530,P02768,function,exogenous protein binding
DB11575,BE0000530,P02768,function,identical protein binding
DB11575,BE0000530,P02768,function,protein-folding chaperone binding
DB11575,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11575,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11575,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11575,BE0000925,P02763,component,platelet alpha granule lumen
DB11575,BE0000925,P02763,component,specific granule lumen
DB11575,BE0000925,P02763,component,tertiary granule lumen
DB11575,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11575,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11575,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11590,BE0000530,P02768,component,cytoplasm
DB11590,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11590,BE0000530,P02768,component,protein-containing complex
DB11590,BE0000530,P02768,function,enterobactin binding
DB11590,BE0000530,P02768,function,exogenous protein binding
DB11590,BE0000530,P02768,function,identical protein binding
DB11590,BE0000530,P02768,function,protein-folding chaperone binding
DB11590,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11590,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11637,BE0000530,P02768,component,cytoplasm
DB11637,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11637,BE0000530,P02768,component,protein-containing complex
DB11637,BE0000530,P02768,function,enterobactin binding
DB11637,BE0000530,P02768,function,exogenous protein binding
DB11637,BE0000530,P02768,function,identical protein binding
DB11637,BE0000530,P02768,function,protein-folding chaperone binding
DB11637,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11637,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11637,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11637,BE0000925,P02763,component,platelet alpha granule lumen
DB11637,BE0000925,P02763,component,specific granule lumen
DB11637,BE0000925,P02763,component,tertiary granule lumen
DB11637,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11637,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11637,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11641,BE0000530,P02768,component,cytoplasm
DB11641,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11641,BE0000530,P02768,component,protein-containing complex
DB11641,BE0000530,P02768,function,enterobactin binding
DB11641,BE0000530,P02768,function,exogenous protein binding
DB11641,BE0000530,P02768,function,identical protein binding
DB11641,BE0000530,P02768,function,protein-folding chaperone binding
DB11641,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11641,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11641,BE0004879,P02763,component,collagen-containing extracellular matrix
DB11641,BE0004879,P02763,component,platelet alpha granule lumen
DB11641,BE0004879,P02763,component,specific granule lumen
DB11641,BE0004879,P02763,component,tertiary granule lumen
DB11641,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB11641,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB11641,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB11641,BE0004879,P19652,component,azurophil granule lumen
DB11641,BE0004879,P19652,component,collagen-containing extracellular matrix
DB11641,BE0004879,P19652,component,extracellular region
DB11641,BE0004879,P19652,component,platelet alpha granule lumen
DB11641,BE0004879,P19652,component,specific granule lumen
DB11641,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB11641,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB11641,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB11642,BE0000530,P02768,component,cytoplasm
DB11642,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11642,BE0000530,P02768,component,protein-containing complex
DB11642,BE0000530,P02768,function,enterobactin binding
DB11642,BE0000530,P02768,function,exogenous protein binding
DB11642,BE0000530,P02768,function,identical protein binding
DB11642,BE0000530,P02768,function,protein-folding chaperone binding
DB11642,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11642,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11642,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11642,BE0000925,P02763,component,platelet alpha granule lumen
DB11642,BE0000925,P02763,component,specific granule lumen
DB11642,BE0000925,P02763,component,tertiary granule lumen
DB11642,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11642,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11642,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11677,BE0000530,P02768,component,cytoplasm
DB11677,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11677,BE0000530,P02768,component,protein-containing complex
DB11677,BE0000530,P02768,function,enterobactin binding
DB11677,BE0000530,P02768,function,exogenous protein binding
DB11677,BE0000530,P02768,function,identical protein binding
DB11677,BE0000530,P02768,function,protein-folding chaperone binding
DB11677,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11677,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11689,BE0000530,P02768,component,cytoplasm
DB11689,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11689,BE0000530,P02768,component,protein-containing complex
DB11689,BE0000530,P02768,function,enterobactin binding
DB11689,BE0000530,P02768,function,exogenous protein binding
DB11689,BE0000530,P02768,function,identical protein binding
DB11689,BE0000530,P02768,function,protein-folding chaperone binding
DB11689,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11689,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11689,BE0004879,P02763,component,collagen-containing extracellular matrix
DB11689,BE0004879,P02763,component,platelet alpha granule lumen
DB11689,BE0004879,P02763,component,specific granule lumen
DB11689,BE0004879,P02763,component,tertiary granule lumen
DB11689,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB11689,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB11689,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB11689,BE0004879,P19652,component,azurophil granule lumen
DB11689,BE0004879,P19652,component,collagen-containing extracellular matrix
DB11689,BE0004879,P19652,component,extracellular region
DB11689,BE0004879,P19652,component,platelet alpha granule lumen
DB11689,BE0004879,P19652,component,specific granule lumen
DB11689,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB11689,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB11689,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB11703,BE0000530,P02768,component,cytoplasm
DB11703,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11703,BE0000530,P02768,component,protein-containing complex
DB11703,BE0000530,P02768,function,enterobactin binding
DB11703,BE0000530,P02768,function,exogenous protein binding
DB11703,BE0000530,P02768,function,identical protein binding
DB11703,BE0000530,P02768,function,protein-folding chaperone binding
DB11703,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11703,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11703,BE0004879,P02763,component,collagen-containing extracellular matrix
DB11703,BE0004879,P02763,component,platelet alpha granule lumen
DB11703,BE0004879,P02763,component,specific granule lumen
DB11703,BE0004879,P02763,component,tertiary granule lumen
DB11703,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB11703,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB11703,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB11703,BE0004879,P19652,component,azurophil granule lumen
DB11703,BE0004879,P19652,component,collagen-containing extracellular matrix
DB11703,BE0004879,P19652,component,extracellular region
DB11703,BE0004879,P19652,component,platelet alpha granule lumen
DB11703,BE0004879,P19652,component,specific granule lumen
DB11703,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB11703,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB11703,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB11718,BE0000530,P02768,component,cytoplasm
DB11718,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11718,BE0000530,P02768,component,protein-containing complex
DB11718,BE0000530,P02768,function,enterobactin binding
DB11718,BE0000530,P02768,function,exogenous protein binding
DB11718,BE0000530,P02768,function,identical protein binding
DB11718,BE0000530,P02768,function,protein-folding chaperone binding
DB11718,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11718,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11739,BE0000530,P02768,component,cytoplasm
DB11739,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11739,BE0000530,P02768,component,protein-containing complex
DB11739,BE0000530,P02768,function,enterobactin binding
DB11739,BE0000530,P02768,function,exogenous protein binding
DB11739,BE0000530,P02768,function,identical protein binding
DB11739,BE0000530,P02768,function,protein-folding chaperone binding
DB11739,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11739,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11739,BE0000925,P02763,component,collagen-containing extracellular matrix
DB11739,BE0000925,P02763,component,platelet alpha granule lumen
DB11739,BE0000925,P02763,component,specific granule lumen
DB11739,BE0000925,P02763,component,tertiary granule lumen
DB11739,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB11739,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB11739,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB11751,BE0000530,P02768,component,cytoplasm
DB11751,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11751,BE0000530,P02768,component,protein-containing complex
DB11751,BE0000530,P02768,function,enterobactin binding
DB11751,BE0000530,P02768,function,exogenous protein binding
DB11751,BE0000530,P02768,function,identical protein binding
DB11751,BE0000530,P02768,function,protein-folding chaperone binding
DB11751,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11751,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11753,BE0000530,P02768,component,cytoplasm
DB11753,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11753,BE0000530,P02768,component,protein-containing complex
DB11753,BE0000530,P02768,function,enterobactin binding
DB11753,BE0000530,P02768,function,exogenous protein binding
DB11753,BE0000530,P02768,function,identical protein binding
DB11753,BE0000530,P02768,function,protein-folding chaperone binding
DB11753,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11753,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11757,BE0000530,P02768,component,cytoplasm
DB11757,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11757,BE0000530,P02768,component,protein-containing complex
DB11757,BE0000530,P02768,function,enterobactin binding
DB11757,BE0000530,P02768,function,exogenous protein binding
DB11757,BE0000530,P02768,function,identical protein binding
DB11757,BE0000530,P02768,function,protein-folding chaperone binding
DB11757,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11757,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11757,BE0004879,P02763,component,collagen-containing extracellular matrix
DB11757,BE0004879,P02763,component,platelet alpha granule lumen
DB11757,BE0004879,P02763,component,specific granule lumen
DB11757,BE0004879,P02763,component,tertiary granule lumen
DB11757,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB11757,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB11757,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB11757,BE0004879,P19652,component,azurophil granule lumen
DB11757,BE0004879,P19652,component,collagen-containing extracellular matrix
DB11757,BE0004879,P19652,component,extracellular region
DB11757,BE0004879,P19652,component,platelet alpha granule lumen
DB11757,BE0004879,P19652,component,specific granule lumen
DB11757,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB11757,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB11757,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB11793,BE0000530,P02768,component,cytoplasm
DB11793,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11793,BE0000530,P02768,component,protein-containing complex
DB11793,BE0000530,P02768,function,enterobactin binding
DB11793,BE0000530,P02768,function,exogenous protein binding
DB11793,BE0000530,P02768,function,identical protein binding
DB11793,BE0000530,P02768,function,protein-folding chaperone binding
DB11793,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11793,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11796,BE0000530,P02768,component,cytoplasm
DB11796,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11796,BE0000530,P02768,component,protein-containing complex
DB11796,BE0000530,P02768,function,enterobactin binding
DB11796,BE0000530,P02768,function,exogenous protein binding
DB11796,BE0000530,P02768,function,identical protein binding
DB11796,BE0000530,P02768,function,protein-folding chaperone binding
DB11796,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11796,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11800,BE0000530,P02768,component,cytoplasm
DB11800,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11800,BE0000530,P02768,component,protein-containing complex
DB11800,BE0000530,P02768,function,enterobactin binding
DB11800,BE0000530,P02768,function,exogenous protein binding
DB11800,BE0000530,P02768,function,identical protein binding
DB11800,BE0000530,P02768,function,protein-folding chaperone binding
DB11800,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11800,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11820,BE0000530,P02768,component,cytoplasm
DB11820,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11820,BE0000530,P02768,component,protein-containing complex
DB11820,BE0000530,P02768,function,enterobactin binding
DB11820,BE0000530,P02768,function,exogenous protein binding
DB11820,BE0000530,P02768,function,identical protein binding
DB11820,BE0000530,P02768,function,protein-folding chaperone binding
DB11820,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11820,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11827,BE0000530,P02768,component,cytoplasm
DB11827,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11827,BE0000530,P02768,component,protein-containing complex
DB11827,BE0000530,P02768,function,enterobactin binding
DB11827,BE0000530,P02768,function,exogenous protein binding
DB11827,BE0000530,P02768,function,identical protein binding
DB11827,BE0000530,P02768,function,protein-folding chaperone binding
DB11827,BE0000530,P02768,process,cellular response to calcium ion starvation
DB11827,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB11828,BE0000530,P02768,component,cytoplasm
DB11828,BE0000530,P02768,component,endoplasmic reticulum lumen
DB11828,BE0000530,P02768,component,protein-containing complex
