drugbank_id,interactant_id,polypeptide_id,identifier,name
DB11362,BE0000475,P43119,PF00001,7tm_1
DB11363,BE0000359,Q9UM73,PF00629,MAM
DB11363,BE0000359,Q9UM73,PF12810,Gly_rich
DB11363,BE0000359,Q9UM73,PF07714,PK_Tyr_Ser-Thr
DB11365,BE0009664,Q92482,PF00230,MIP
DB11365,BE0004136,Q72547,PF00078,RVT_1
DB11365,BE0004136,Q72547,PF00075,RNase_H
DB11365,BE0004136,Q72547,PF06815,RVT_connect
DB11365,BE0004136,Q72547,PF06817,RVT_thumb
DB11366,BE0001029,P60568,PF00715,IL2
DB11367,BE0000488,P02919,PF00905,Transpeptidase
DB11367,BE0000488,P02919,PF00912,Transgly
DB11367,BE0000488,P02919,PF14814,UB2H
DB11367,BE0000488,P02919,PF14812,PBP1_TM
DB11376,BE0000581,P35462,PF00001,7tm_1
DB11376,BE0000756,P14416,PF00001,7tm_1
DB11386,BE0000090,Q12809,PF00520,Ion_trans
DB11386,BE0000090,Q12809,PF00027,cNMP_binding
DB11386,BE0000090,Q12809,PF13426,PAS_9
DB11393,BE0008385,P20831,PF03989,DNA_gyraseA_C
DB11393,BE0008385,P20831,PF00521,DNA_topoisoIV
DB11393,BE0002388,P0A0K8,PF00204,DNA_gyraseB
DB11393,BE0002388,P0A0K8,PF00986,DNA_gyraseB_C
DB11393,BE0002388,P0A0K8,PF01751,Toprim
DB11397,BE0000510,P02787,PF00405,Transferrin
DB11397,BE0002180,P06276,PF00135,COesterase
DB11397,BE0002180,P06276,PF08674,AChE_tetra
DB11399,BE0000232,P55157,PF01347,Vitellogenin_N
DB11399,BE0000232,P55157,PF19444,MTP_lip_bd
DB11421,BE0003963,Q494W8,PF02931,Neur_chan_LBD
DB11421,BE0003963,Q494W8,PF02932,Neur_chan_memb
DB11425,BE0000132,P10275,PF00104,Hormone_recep
DB11425,BE0000132,P10275,PF00105,zf-C4
DB11425,BE0000132,P10275,PF02166,Androgen_recep
DB11428,BE0000289,P08913,PF00001,7tm_1
DB11428,BE0000575,P35368,PF00001,7tm_1
DB11428,BE0000715,P25100,PF00001,7tm_1
DB11428,BE0000572,P18089,PF00001,7tm_1
DB11428,BE0000501,P35348,PF00001,7tm_1
DB11428,BE0000342,P18825,PF00001,7tm_1
DB11429,BE0000132,P10275,PF00104,Hormone_recep
DB11429,BE0000132,P10275,PF00105,zf-C4
DB11429,BE0000132,P10275,PF02166,Androgen_recep
DB11431,BE0009555,Q25634,PF02931,Neur_chan_LBD
DB11431,BE0009555,Q25634,PF02932,Neur_chan_memb
DB11447,BE0000132,P10275,PF00104,Hormone_recep
DB11447,BE0000132,P10275,PF00105,zf-C4
DB11447,BE0000132,P10275,PF02166,Androgen_recep
DB11455,BE0009550,Q8SPQ9,PF03098,An_peroxidase
DB11466,BE0003520,P05112,PF00727,IL4
DB11466,BE0000248,P09917,PF01477,PLAT
DB11466,BE0000248,P09917,PF00305,Lipoxygenase
DB11477,BE0000572,P18089,PF00001,7tm_1
DB11477,BE0000342,P18825,PF00001,7tm_1
DB11477,BE0004864,P08913,PF00001,7tm_1
DB11477,BE0004864,P18089,PF00001,7tm_1
DB11477,BE0004864,P18825,PF00001,7tm_1
DB11478,BE0000123,P03372,PF00104,Hormone_recep
DB11478,BE0000123,P03372,PF00105,zf-C4
DB11478,BE0000123,P03372,PF02159,Oest_recep
DB11478,BE0000123,P03372,PF12743,ESR1_C
DB11478,BE0000685,P04278,PF00054,Laminin_G_1
DB11490,BE0000632,P41145,PF00001,7tm_1
DB11496,BE0000507,P07202,PF03098,An_peroxidase
DB11496,BE0000507,P07202,PF00084,Sushi
DB11496,BE0000507,P07202,PF07645,EGF_CA
DB11504,BE0000560,P08172,PF00001,7tm_1
DB11504,BE0000092,P11229,PF00001,7tm_1
DB11507,BE0000064,P34995,PF00001,7tm_1
DB11507,BE0000610,P43088,PF00001,7tm_1
DB11507,BE0002375,P43115,PF00001,7tm_1
DB11507,BE0000759,P21731,PF00001,7tm_1
DB11507,BE0000296,Q13258,PF00001,7tm_1
DB11519,BE0000759,P21731,PF00001,7tm_1
DB11519,BE0002375,P43115,PF00001,7tm_1
DB11519,BE0000610,P43088,PF00001,7tm_1
DB11521,BE0000426,P22303,PF00135,COesterase
DB11521,BE0000426,P22303,PF08674,AChE_tetra
DB11526,BE0000838,P12931,PF00018,SH3_1
DB11526,BE0000838,P12931,PF07714,PK_Tyr_Ser-Thr
DB11526,BE0000838,P12931,PF00017,SH2
DB11541,BE0000123,P03372,PF00104,Hormone_recep
DB11541,BE0000123,P03372,PF00105,zf-C4
DB11541,BE0000123,P03372,PF02159,Oest_recep
DB11541,BE0000123,P03372,PF12743,ESR1_C
DB11560,BE0004782,Q96S37,PF07690,MFS_1
DB11560,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB11564,BE0000033,P06213,PF00757,Furin-like
DB11564,BE0000033,P06213,PF01030,Recep_L_domain
DB11564,BE0000033,P06213,PF17870,Insulin_TMD
DB11564,BE0000033,P06213,PF00041,fn3
DB11564,BE0000033,P06213,PF07714,PK_Tyr_Ser-Thr
DB11564,BE0000858,P08069,PF00757,Furin-like
DB11564,BE0000858,P08069,PF01030,Recep_L_domain
DB11564,BE0000858,P08069,PF07714,PK_Tyr_Ser-Thr
DB11567,BE0000033,P06213,PF00757,Furin-like
DB11567,BE0000033,P06213,PF01030,Recep_L_domain
DB11567,BE0000033,P06213,PF17870,Insulin_TMD
DB11567,BE0000033,P06213,PF00041,fn3
DB11567,BE0000033,P06213,PF07714,PK_Tyr_Ser-Thr
DB11567,BE0000858,P08069,PF00757,Furin-like
DB11567,BE0000858,P08069,PF01030,Recep_L_domain
DB11567,BE0000858,P08069,PF07714,PK_Tyr_Ser-Thr
DB11568,BE0000033,P06213,PF00757,Furin-like
DB11568,BE0000033,P06213,PF01030,Recep_L_domain
DB11568,BE0000033,P06213,PF17870,Insulin_TMD
DB11568,BE0000033,P06213,PF00041,fn3
DB11568,BE0000033,P06213,PF07714,PK_Tyr_Ser-Thr
DB11568,BE0000858,P08069,PF00757,Furin-like
DB11568,BE0000858,P08069,PF01030,Recep_L_domain
DB11568,BE0000858,P08069,PF07714,PK_Tyr_Ser-Thr
DB11569,BE0005863,Q16552,PF06083,IL17
DB11571,BE0000041,P12259,PF07732,Cu-oxidase_3
DB11571,BE0000041,P12259,PF00754,F5_F8_type_C
DB11571,BE0000016,P00451,PF07731,Cu-oxidase_2
DB11571,BE0000016,P00451,PF07732,Cu-oxidase_3
DB11571,BE0000016,P00451,PF00754,F5_F8_type_C
DB11571,BE0001021,P03951,PF00089,Trypsin
DB11571,BE0001021,P03951,PF00024,PAN_1
DB11571,BE0000004,P00488,PF01841,Transglut_core
DB11571,BE0000004,P00488,PF00868,Transglut_N
DB11571,BE0000004,P00488,PF00927,Transglut_C
DB11571,BE0009075,P05160,PF00084,Sushi
DB11571,BE0000538,P02671,PF00147,Fibrinogen_C
DB11571,BE0000538,P02671,PF08702,Fib_alpha
DB11571,BE0000538,P02671,PF12160,Fibrinogen_aC
DB11571,BE0002091,P02675,PF00147,Fibrinogen_C
DB11571,BE0002091,P02675,PF08702,Fib_alpha
DB11571,BE0002092,P02679,PF00147,Fibrinogen_C
DB11571,BE0002092,P02679,PF08702,Fib_alpha
DB11572,BE0000041,P12259,PF07732,Cu-oxidase_3
DB11572,BE0000041,P12259,PF00754,F5_F8_type_C
DB11572,BE0000016,P00451,PF07731,Cu-oxidase_2
DB11572,BE0000016,P00451,PF07732,Cu-oxidase_3
DB11572,BE0000016,P00451,PF00754,F5_F8_type_C
DB11572,BE0000538,P02671,PF00147,Fibrinogen_C
DB11572,BE0000538,P02671,PF08702,Fib_alpha
DB11572,BE0000538,P02671,PF12160,Fibrinogen_aC
DB11572,BE0002091,P02675,PF00147,Fibrinogen_C
DB11572,BE0002091,P02675,PF08702,Fib_alpha
DB11572,BE0002092,P02679,PF00147,Fibrinogen_C
DB11572,BE0002092,P02679,PF08702,Fib_alpha
DB11574,BE0008651,Q5L478,PF01506,HCV_NS5a
DB11574,BE0008651,Q5L478,PF08300,HCV_NS5a_1a
DB11574,BE0008651,Q5L478,PF08301,HCV_NS5a_1b
DB11574,BE0008651,Q5L478,PF12941,HCV_NS5a_C
DB11575,BE0004701,B0B3C9,PF01006,HCV_NS4a
DB11575,BE0004701,B0B3C9,PF02907,Peptidase_S29
DB11575,BE0004701,B0B3C9,PF07652,Flavi_DEAD
DB11577,BE0004888,P35348,PF00001,7tm_1
DB11577,BE0004888,P35368,PF00001,7tm_1
DB11577,BE0004888,P25100,PF00001,7tm_1
DB11577,BE0004888,P08913,PF00001,7tm_1
DB11577,BE0004888,P18089,PF00001,7tm_1
DB11577,BE0004888,P18825,PF00001,7tm_1
DB11580,BE0000855,P01031,PF00207,A2M
DB11580,BE0000855,P01031,PF07677,A2M_recep
DB11580,BE0000855,P01031,PF01821,ANATO
DB11580,BE0000855,P01031,PF01759,NTR
DB11580,BE0000855,P01031,PF17791,MG3
DB11580,BE0000855,P01031,PF17789,MG4
DB11580,BE0000855,P01031,PF17790,MG1
DB11580,BE0000855,P01031,PF21309,C5_CUB
DB11580,BE0000855,P01031,PF07703,A2M_BRD
DB11580,BE0000855,P01031,PF01835,MG2
DB11580,BE0000855,P01031,PF07678,TED_complement
DB11581,BE0000246,P10415,PF00452,Bcl-2
DB11581,BE0000246,P10415,PF02180,BH4
DB11582,BE0000795,P14867,PF02931,Neur_chan_LBD
DB11582,BE0000795,P14867,PF02932,Neur_chan_memb
DB11582,BE0002346,P47870,PF02931,Neur_chan_LBD
DB11582,BE0002346,P47870,PF02932,Neur_chan_memb
DB11582,BE0000745,P23416,PF02931,Neur_chan_LBD
DB11582,BE0000745,P23416,PF02932,Neur_chan_memb
DB11582,BE0000414,O75311,PF02931,Neur_chan_LBD
DB11582,BE0000414,O75311,PF02932,Neur_chan_memb
DB11582,BE0000055,P48167,PF02931,Neur_chan_LBD
DB11582,BE0000055,P48167,PF02932,Neur_chan_memb
DB11582,BE0003592,P18507,PF02931,Neur_chan_LBD
DB11582,BE0003592,P18507,PF02932,Neur_chan_memb
DB11582,BE0004797,P14867,PF02931,Neur_chan_LBD
DB11582,BE0004797,P14867,PF02932,Neur_chan_memb
DB11582,BE0004797,P47869,PF02931,Neur_chan_LBD
DB11582,BE0004797,P47869,PF02932,Neur_chan_memb
DB11582,BE0004797,P34903,PF02931,Neur_chan_LBD
DB11582,BE0004797,P34903,PF02932,Neur_chan_memb
DB11582,BE0004797,P48169,PF02931,Neur_chan_LBD
DB11582,BE0004797,P48169,PF02932,Neur_chan_memb
DB11582,BE0004797,P31644,PF02931,Neur_chan_LBD
DB11582,BE0004797,P31644,PF02932,Neur_chan_memb
DB11582,BE0004797,Q16445,PF02931,Neur_chan_LBD
DB11582,BE0004797,Q16445,PF02932,Neur_chan_memb
DB11582,BE0004797,P18505,PF02931,Neur_chan_LBD
DB11582,BE0004797,P18505,PF02932,Neur_chan_memb
DB11582,BE0004797,P47870,PF02931,Neur_chan_LBD
DB11582,BE0004797,P47870,PF02932,Neur_chan_memb
DB11582,BE0004797,P28472,PF02931,Neur_chan_LBD
DB11582,BE0004797,P28472,PF02932,Neur_chan_memb
DB11582,BE0004797,O14764,PF02931,Neur_chan_LBD
DB11582,BE0004797,O14764,PF02932,Neur_chan_memb
DB11582,BE0004797,P78334,PF02931,Neur_chan_LBD
DB11582,BE0004797,P78334,PF02932,Neur_chan_memb
DB11582,BE0004797,Q8N1C3,PF02931,Neur_chan_LBD
DB11582,BE0004797,Q8N1C3,PF02932,Neur_chan_memb
DB11582,BE0004797,P18507,PF02931,Neur_chan_LBD
DB11582,BE0004797,P18507,PF02932,Neur_chan_memb
DB11582,BE0004797,Q99928,PF02931,Neur_chan_LBD
DB11582,BE0004797,Q99928,PF02932,Neur_chan_memb
DB11582,BE0004797,O00591,PF02931,Neur_chan_LBD
DB11582,BE0004797,O00591,PF02932,Neur_chan_memb
DB11582,BE0004797,Q9UN88,PF02931,Neur_chan_LBD
DB11582,BE0004797,Q9UN88,PF02932,Neur_chan_memb
DB11582,BE0000433,P23415,PF02931,Neur_chan_LBD
DB11582,BE0000433,P23415,PF02932,Neur_chan_memb
DB11582,BE0003517,O14788,PF00229,TNF
DB11584,BE0004889,P21728,PF00001,7tm_1
DB11584,BE0004889,P21918,PF00001,7tm_1
DB11586,BE0002050,P03366,PF00078,RVT_1
DB11586,BE0002050,P03366,PF00540,Gag_p17
DB11586,BE0002050,P03366,PF00607,Gag_p24
DB11586,BE0002050,P03366,PF00552,IN_DBD_C
DB11586,BE0002050,P03366,PF02022,Integrase_Zn
DB11586,BE0002050,P03366,PF00075,RNase_H
DB11586,BE0002050,P03366,PF00665,rve
DB11586,BE0002050,P03366,PF00077,RVP
DB11586,BE0002050,P03366,PF06815,RVT_connect
DB11586,BE0002050,P03366,PF06817,RVT_thumb
DB11586,BE0002050,P03366,PF00098,zf-CCHC
DB11586,BE0001478,P26663,PF00271,Helicase_C
DB11586,BE0001478,P26663,PF01543,HCV_capsid
DB11586,BE0001478,P26663,PF01542,HCV_core
DB11586,BE0001478,P26663,PF01539,HCV_env
DB11586,BE0001478,P26663,PF01560,HCV_NS1
DB11586,BE0001478,P26663,PF01538,HCV_NS2
DB11586,BE0001478,P26663,PF01006,HCV_NS4a
DB11586,BE0001478,P26663,PF01001,HCV_NS4b
DB11586,BE0001478,P26663,PF01506,HCV_NS5a
DB11586,BE0001478,P26663,PF08300,HCV_NS5a_1a
DB11586,BE0001478,P26663,PF08301,HCV_NS5a_1b
DB11586,BE0001478,P26663,PF02907,Peptidase_S29
DB11586,BE0001478,P26663,PF00998,RdRP_3
DB11586,BE0001478,P26663,PF07652,Flavi_DEAD
DB11586,BE0001478,P26663,PF12941,HCV_NS5a_C
DB11587,BE0000694,P07550,PF00001,7tm_1
DB11588,BE0004467,P02144,PF00042,Globin
DB11590,BE0000734,Q99707,PF00809,Pterin_bind
DB11590,BE0000734,Q99707,PF02310,B12-binding
DB11590,BE0000734,Q99707,PF02607,B12-binding_2
DB11590,BE0000734,Q99707,PF02965,Met_synt_B12
DB11590,BE0000734,Q99707,PF02574,S-methyl_trans
DB11590,BE0000030,Q9UPY5,PF13520,AA_permease_2
DB11590,BE0000229,P54710,PF02038,ATP1G1_PLM_MAT8
DB11591,BE0000442,P35367,PF00001,7tm_1
DB11595,BE0003441,Q9NZQ7,PF07686,V-set
DB11595,BE0003441,Q9NZQ7,PF08205,C2-set_2
DB11595,BE0003436,Q15116,PF07686,V-set
DB11596,BE0001838,P0A827,PF00464,SHMT
DB11597,BE0002389,A6PZ59,PF00909,Ammonium_transp
DB11598,BE0000280,P01008,PF00079,Serpin
DB11601,BE0001164,O60603,PF13855,LRR_8
DB11601,BE0001164,O60603,PF00560,LRR_1
DB11601,BE0001164,O60603,PF01463,LRRCT
DB11601,BE0001164,O60603,PF01582,TIR
DB11603,BE0009755,P08667,PF00974,Rhabdo_glycop
DB11603,BE0009755,P11213,PF00946,Mononeg_RNA_pol
DB11603,BE0009755,P11213,PF14318,Mononeg_mRNAcap
DB11603,BE0009755,P11213,PF14314,Methyltrans_Mon_2nd
DB11603,BE0009755,P08671,PF04785,Rhabdo_M2
DB11603,BE0009755,P06025,PF00945,Rhabdo_ncap
DB11603,BE0009755,P06747,PF03012,PP_M1
DB11604,BE0001411,P04958,PF01742,Peptidase_M27
DB11604,BE0001411,P04958,PF07951,Toxin_R_bind_C
DB11604,BE0001411,P04958,PF07953,Toxin_R_bind_N
DB11604,BE0001411,P04958,PF07952,Toxin_trans
DB11605,BE0001777,Q96RI1,PF00104,Hormone_recep
DB11605,BE0001777,Q96RI1,PF00105,zf-C4
DB11605,BE0000956,O75469,PF00104,Hormone_recep
DB11605,BE0000956,O75469,PF00105,zf-C4
DB11605,BE0000071,Q07869,PF00104,Hormone_recep
DB11605,BE0000071,Q07869,PF00105,zf-C4
DB11606,BE0001043,P04275,PF00093,VWC
DB11606,BE0001043,P04275,PF00092,VWA
DB11606,BE0001043,P04275,PF00094,VWD
DB11606,BE0001043,P04275,PF08742,C8
DB11606,BE0001043,P04275,PF01826,TIL
DB11606,BE0001043,P04275,PF16164,VWA_N2
DB11607,BE0001043,P04275,PF00093,VWC
DB11607,BE0001043,P04275,PF00092,VWA
DB11607,BE0001043,P04275,PF00094,VWD
DB11607,BE0001043,P04275,PF08742,C8
DB11607,BE0001043,P04275,PF01826,TIL
DB11607,BE0001043,P04275,PF16164,VWA_N2
DB11608,BE0010182,P55899,PF07654,C1-set
DB11608,BE0010182,P55899,PF00129,MHC_I
DB11611,BE0001085,P05362,PF03921,ICAM_N
DB11611,BE0001085,P05362,PF21146,ICAM1_3_5_D2
DB11611,BE0001085,P05362,PF13895,Ig_2
DB11611,BE0000516,P20701,PF01839,FG-GAP
DB11611,BE0000516,P20701,PF00357,Integrin_alpha
DB11611,BE0000516,P20701,PF00092,VWA
DB11611,BE0000516,P20701,PF20805,Integrin_A_Ig_2
DB11611,BE0000516,P20701,PF08441,Integrin_A_Ig_1
DB11613,BE0008651,Q5L478,PF01506,HCV_NS5a
DB11613,BE0008651,Q5L478,PF08300,HCV_NS5a_1a
DB11613,BE0008651,Q5L478,PF08301,HCV_NS5a_1b
DB11613,BE0008651,Q5L478,PF12941,HCV_NS5a_C
DB11614,BE0005561,P25105,PF00001,7tm_1
DB11614,BE0000442,P35367,PF00001,7tm_1
DB11617,BE0000742,P11388,PF00521,DNA_topoisoIV
DB11617,BE0000742,P11388,PF00204,DNA_gyraseB
DB11617,BE0000742,P11388,PF08070,DTHCT
DB11617,BE0000742,P11388,PF01751,Toprim
DB11617,BE0000742,P11388,PF16898,TOPRIM_C
DB11617,BE0000742,P11388,PF02518,HATPase_c
DB11617,BE0002425,Q02880,PF00521,DNA_topoisoIV
DB11617,BE0002425,Q02880,PF00204,DNA_gyraseB
DB11617,BE0002425,Q02880,PF08070,DTHCT
DB11617,BE0002425,Q02880,PF01751,Toprim
DB11617,BE0002425,Q02880,PF16898,TOPRIM_C
DB11617,BE0002425,Q02880,PF02518,HATPase_c
DB11619,BE0000557,P06401,PF00104,Hormone_recep
DB11619,BE0000557,P06401,PF00105,zf-C4
DB11619,BE0000557,P06401,PF02161,Prog_receptor
DB11619,BE0000794,P04150,PF00104,Hormone_recep
DB11619,BE0000794,P04150,PF00105,zf-C4
DB11619,BE0000794,P04150,PF02155,GCR
DB11619,BE0000132,P10275,PF00104,Hormone_recep
DB11619,BE0000132,P10275,PF00105,zf-C4
DB11619,BE0000132,P10275,PF02166,Androgen_recep
DB11619,BE0000203,P30968,PF00001,7tm_1
DB11619,BE0000123,P03372,PF00104,Hormone_recep
DB11619,BE0000123,P03372,PF00105,zf-C4
DB11619,BE0000123,P03372,PF02159,Oest_recep
DB11619,BE0000123,P03372,PF12743,ESR1_C
DB11619,BE0000685,P04278,PF00054,Laminin_G_1
DB11620,BE0000776,P14324,PF00348,polyprenyl_synt
DB11623,BE0000266,P08473,PF01431,Peptidase_M13
DB11623,BE0000266,P08473,PF05649,Peptidase_M13_N
DB11626,BE0001139,P19438,PF00531,Death
DB11626,BE0001139,P19438,PF00020,TNFR_c6
DB11626,BE0000949,P20333,PF00020,TNFR_c6
DB11629,BE0000368,P43116,PF00001,7tm_1
DB11629,BE0000574,P04035,PF00368,HMG-CoA_red
DB11629,BE0000574,P04035,PF12349,Sterol-sensing
DB11629,BE0000759,P21731,PF00001,7tm_1
DB11629,BE0000296,Q13258,PF00001,7tm_1
DB11629,BE0000475,P43119,PF00001,7tm_1
DB11629,BE0003561,Q9Y5Y4,PF00001,7tm_1
DB11629,BE0000610,P43088,PF00001,7tm_1
DB11632,BE0002089,P21964,PF01596,Methyltransf_3
DB11633,BE0000690,P50859,PF00067,p450
DB11633,BE0000090,Q12809,PF00520,Ion_trans
DB11633,BE0000090,Q12809,PF00027,cNMP_binding
DB11633,BE0000090,Q12809,PF13426,PAS_9
DB11633,BE0000430,Q13936,PF00520,Ion_trans
DB11633,BE0000430,Q13936,PF08763,Ca_chan_IQ
DB11633,BE0000430,Q13936,PF16905,GPHH
DB11633,BE0000430,Q13936,PF16885,CAC1F_C
DB11633,BE0001030,P48051,PF01007,IRK
DB11633,BE0001030,P48051,PF17655,IRK_C
DB11633,BE0005190,Q92806,PF01007,IRK
DB11633,BE0005190,Q92806,PF17655,IRK_C
DB11633,BE0000708,Q14654,PF01007,IRK
DB11633,BE0000708,Q14654,PF17655,IRK_C
DB11633,BE0004717,P22460,PF00520,Ion_trans
DB11633,BE0004717,P22460,PF02214,BTB_2
DB11633,BE0003604,Q9UK17,PF00520,Ion_trans
DB11633,BE0003604,Q9UK17,PF02214,BTB_2
DB11633,BE0003604,Q9UK17,PF11879,DUF3399
DB11633,BE0003604,Q9UK17,PF11601,Shal-type
DB11633,BE0000672,P51787,PF00520,Ion_trans
DB11633,BE0000672,P51787,PF03520,KCNQ_channel
DB11633,BE0000197,Q14524,PF00520,Ion_trans
DB11633,BE0000197,Q14524,PF06512,Na_trans_assoc
DB11633,BE0000197,Q14524,PF11933,Na_trans_cytopl
DB11635,BE0001032,P08183,PF00005,ABC_tran
DB11635,BE0001032,P08183,PF00664,ABC_membrane
DB11638,BE0005013,P63261,PF00022,Actin
DB11638,BE0000135,P49419,PF00171,Aldedh
DB11638,BE0001170,P07355,PF00191,Annexin
DB11638,BE0003840,P25705,PF00006,ATP-synt_ab
DB11638,BE0003840,P25705,PF02874,ATP-synt_ab_N
DB11638,BE0003840,P25705,PF00306,ATP-synt_ab_C
DB11638,BE0009022,O75964,PF04718,ATP-synt_G
DB11638,BE0009097,P48047,PF00213,OSCP
DB11638,BE0000904,P20810,PF00748,Calpain_inhib
DB11638,BE0004554,P49368,PF00118,Cpn60_TCP1
DB11638,BE0004174,P23528,PF00241,Cofilin_ADF
DB11638,BE0005284,O00299,PF22441,CLIC-like_N
DB11638,BE0005284,O00299,PF13410,GST_C_2
DB11638,BE0009098,P21291,PF00412,LIM
DB11638,BE0005806,Q16555,PF01979,Amidohydro_1
DB11638,BE0009074,P15924,PF00681,Plectin
DB11638,BE0009074,P15924,PF17902,SH3_10
DB11638,BE0009074,P15924,PF18373,Spectrin_2
DB11638,BE0009074,P15924,PF21019,Spectrin_3
DB11638,BE0004528,P68104,PF00009,GTP_EFTU
DB11638,BE0004528,P68104,PF22594,GTP-eEF1A_C
DB11638,BE0004528,P68104,PF03144,GTP_EFTU_D2
DB11638,BE0005807,P06733,PF00113,Enolase_C
DB11638,BE0005807,P06733,PF03952,Enolase_N
DB11638,BE0009099,P21333,PF00630,Filamin
DB11638,BE0009099,P21333,PF00307,CH
DB11638,BE0005795,Q9C0B1,PF12934,FTO_CTD
DB11638,BE0005795,Q9C0B1,PF12933,FTO_NTD
DB11638,BE0001089,P11413,PF02781,G6PD_C
DB11638,BE0001089,P11413,PF00479,G6PD_N
DB11638,BE0000720,O14556,PF02800,Gp_dh_C
DB11638,BE0000720,O14556,PF00044,Gp_dh_N
DB11638,BE0001199,P06744,PF00342,PGI
DB11638,BE0008960,P22626,PF00076,RRM_1
DB11638,BE0008960,P22626,PF11627,HnRNPA1_LC
DB11638,BE0009100,Q14103,PF00076,RRM_1
DB11638,BE0009100,Q14103,PF08143,CBFNT
DB11638,BE0009026,P61978,PF08067,ROKNT
DB11638,BE0009026,P61978,PF00013,KH_1
DB11638,BE0009101,Q5SSJ5,PF00538,Linker_histone
DB11638,BE0003432,P04792,PF00011,HSP20
DB11638,BE0009102,P46940,PF00612,IQ
DB11638,BE0009102,P46940,PF00307,CH
DB11638,BE0009102,P46940,PF00616,RasGAP
DB11638,BE0009102,P46940,PF03836,RasGAP_C
DB11638,BE0009095,Q92945,PF09005,DUF1897
DB11638,BE0009095,Q92945,PF00013,KH_1
DB11638,BE0000425,P00338,PF02866,Ldh_1_C
DB11638,BE0000425,P00338,PF00056,Ldh_1_N
DB11638,BE0000068,P07195,PF02866,Ldh_1_C
DB11638,BE0000068,P07195,PF00056,Ldh_1_N
DB11638,BE0004493,P09382,PF00337,Gal-bind_lectin
DB11638,BE0003475,P27816,PF00418,Tubulin-binding
DB11638,BE0000589,P40925,PF02866,Ldh_1_C
DB11638,BE0000589,P40925,PF00056,Ldh_1_N
DB11638,BE0003419,P55786,PF01433,Peptidase_M1
DB11638,BE0003419,P55786,PF11838,ERAP1_C
DB11638,BE0003419,P55786,PF17900,Peptidase_M1_N
DB11638,BE0004118,P07737,PF00235,Profilin
DB11638,BE0004454,P00558,PF00162,PGK
DB11638,BE0000088,P14618,PF00224,PK
DB11638,BE0000088,P14618,PF02887,PK_C
DB11638,BE0001014,P62937,PF00160,Pro_isomerase
DB11638,BE0005844,Q06830,PF00578,AhpC-TSA
DB11638,BE0005844,Q06830,PF10417,1-cysPrx_C
DB11638,BE0009104,P27635,PF00252,Ribosomal_L16
DB11638,BE0009105,P50914,PF01929,Ribosomal_L14e
DB11638,BE0009106,Q07020,PF17135,Ribosomal_L18
DB11638,BE0003828,P62750,PF00276,Ribosomal_L23
DB11638,BE0003828,P62750,PF03939,Ribosomal_L23eN
DB11638,BE0009107,P42766,PF00831,Ribosomal_L29
DB11638,BE0009108,P36578,PF00573,Ribosomal_L4
DB11638,BE0009108,P36578,PF14374,Ribos_L4_asso_C
DB11638,BE0009109,P62277,PF00312,Ribosomal_S15
DB11638,BE0009109,P62277,PF08069,Ribosomal_S13_N
DB11638,BE0009110,P08708,PF00833,Ribosomal_S17e
DB11638,BE0009111,P62269,PF00416,Ribosomal_S13
DB11638,BE0009112,P39019,PF01090,Ribosomal_S19e
DB11638,BE0009113,P62857,PF01200,Ribosomal_S28e
DB11638,BE0009114,P46782,PF00177,Ribosomal_S7
DB11638,BE0009115,P62753,PF01092,Ribosomal_S6e
DB11638,BE0009116,P62241,PF01201,Ribosomal_S8e
DB11638,BE0009117,P46781,PF00163,Ribosomal_S4
DB11638,BE0009117,P46781,PF01479,S4
DB11638,BE0009118,Q15637,PF00098,zf-CCHC
DB11638,BE0009118,Q15637,PF16275,SF1-HH
DB11638,BE0009118,Q15637,PF22675,KH_1_3
DB11638,BE0008965,P23246,PF00076,RRM_1
DB11638,BE0008965,P23246,PF08075,NOPS
DB11638,BE0009119,P62316,PF01423,LSM
DB11638,BE0004503,P37108,PF02290,SRP14
DB11638,BE0009120,Q08170,PF00076,RRM_1
DB11638,BE0009160,Q01995,PF00307,CH
DB11638,BE0009160,Q01995,PF00402,Calponin
DB11638,BE0009122,P37802,PF00307,CH
DB11638,BE0009122,P37802,PF00402,Calponin
DB11638,BE0003844,P60174,PF00121,TIM
DB11638,BE0009037,P09493,PF00261,Tropomyosin
DB11638,BE0001340,Q71U36,PF00091,Tubulin
DB11638,BE0001340,Q71U36,PF03953,Tubulin_C
DB11638,BE0004469,P08670,PF00038,Filament
DB11638,BE0004469,P08670,PF04732,Filament_head
DB11638,BE0009123,Q15942,PF00412,LIM
DB11638,BE0003775,P11142,PF00012,HSP70
DB11638,BE0003402,Q9BUF5,PF00091,Tubulin
DB11638,BE0003402,Q9BUF5,PF03953,Tubulin_C
DB11638,BE0001408,P04350,PF00091,Tubulin
DB11638,BE0001408,P04350,PF03953,Tubulin_C
DB11638,BE0000143,P07437,PF00091,Tubulin
DB11638,BE0000143,P07437,PF03953,Tubulin_C
DB11638,BE0001683,P04075,PF00274,Glycolytic
DB11638,BE0000542,P04406,PF02800,Gp_dh_C
DB11638,BE0000542,P04406,PF00044,Gp_dh_N
DB11638,BE0001009,P99999,PF00034,Cytochrom_C
DB11638,BE0008977,P18669,PF00300,His_Phos_1
DB11638,BE0009161,P35579,PF00063,Myosin_head
DB11638,BE0009161,P35579,PF02736,Myosin_N
